ordernumber,quantityordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,productline,msrp,product_code,customer_name,phone,address_line1,city,postal_code,country,contact_last_name,contact_first_name,dealsize
10173,22,? 116.87,3,"? 2,571.14",05-11-2018,2585,shipped,vintage cars,? 97.00,S24_4258,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10106,26,? 63.76,3,"? 1,657.76",17-02-2018,2865,shipped,planes,? 72.00,S24_4278,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10328,43,? 60.86,4,"? 2,616.98",12-11-2019,2247,shipped,planes,? 72.00,S24_4278,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10106,33,? 72.92,5,"? 2,406.36",17-02-2018,3067,shipped,vintage cars,? 68.00,S32_4289,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10328,24,? 81.17,5,"? 1,948.08",12-11-2019,2449,shipped,vintage cars,? 68.00,S32_4289,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10106,39,? 40.15,6,"? 1,565.85",17-02-2018,3115,shipped,vintage cars,? 43.00,S50_1341,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10328,34,? 51.93,7,"? 1,765.62",12-11-2019,2499,shipped,vintage cars,? 43.00,S50_1341,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10106,31,? 106.87,7,"? 3,312.97",17-02-2018,3245,shipped,planes,? 91.00,S700_1691,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10328,27,? 102.30,8,"? 2,762.10",12-11-2019,2629,shipped,planes,? 91.00,S700_1691,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10106,30,? 105.91,16,"? 3,177.30",17-02-2018,3295,shipped,ships,? 90.00,S700_2047,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10328,41,? 101.38,9,"? 4,156.58",12-11-2019,2679,shipped,ships,? 90.00,S700_2047,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10106,34,? 110.69,9,"? 3,763.46",17-02-2018,3321,shipped,planes,? 99.00,S700_2466,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10328,37,? 108.69,10,"? 4,021.53",12-11-2019,2706,shipped,planes,? 99.00,S700_2466,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10106,32,? 124.58,1,"? 3,986.56",17-02-2018,3401,shipped,planes,? 118.00,S700_2834,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10328,33,? 123.40,11,"? 4,072.20",12-11-2019,2784,shipped,planes,? 118.00,S700_2834,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10106,44,? 74.40,8,"? 3,273.60",17-02-2018,3426,shipped,planes,? 80.00,S700_3167,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10328,33,? 64.00,13,"? 2,112.00",12-11-2019,2809,shipped,planes,? 80.00,S700_3167,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10106,48,? 61.44,10,"? 2,949.12",17-02-2018,3503,shipped,planes,? 74.00,S700_4002,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10328,39,? 85.87,12,"? 3,348.93",12-11-2019,2888,shipped,planes,? 74.00,S700_4002,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,medium
10106,48,? 52.64,15,"? 2,526.72",17-02-2018,3530,shipped,planes,? 49.00,S72_1253,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,small
10126,38,? 192.87,11,"? 7,329.06",28-05-2018,761,shipped,classic cars,? 214.00,S10_1949,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,large
10126,22,? 152.17,4,"? 3,347.74",28-05-2018,860,shipped,classic cars,? 147.00,S10_4962,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10231,42,? 199.49,2,"? 8,378.58",19-03-2019,625,shipped,classic cars,? 207.00,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,large
10348,48,? 52.36,8,"? 2,513.28",01-11-2019,407,shipped,classic cars,? 207.00,S12_1108,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10126,21,? 116.17,8,"? 2,439.57",28-05-2018,937,shipped,trucks and buses,? 136.00,S12_1666,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10348,47,? 102.16,4,"? 4,801.52",01-11-2019,483,shipped,classic cars,? 151.00,S12_3148,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10231,49,? 141.88,1,"? 6,952.12",19-03-2019,750,shipped,classic cars,? 173.00,S12_3891,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,medium
10126,38,? 101.50,10,"? 3,857.00",28-05-2018,1138,shipped,trucks and buses,? 116.00,S18_1097,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10126,42,? 54.99,17,"? 2,309.58",28-05-2018,1214,shipped,vintage cars,? 53.00,S18_1367,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10214,30,? 198.90,7,"? 5,967.00",26-01-2019,1052,shipped,vintage cars,? 170.00,S18_1749,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10214,21,? 62.96,6,"? 1,322.16",26-01-2019,1152,shipped,vintage cars,? 60.00,S18_2248,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10214,27,? 133.49,4,"? 3,604.23",26-01-2019,1199,shipped,vintage cars,? 127.00,S18_2325,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10126,43,? 65.02,2,"? 2,795.86",28-05-2018,1460,shipped,trucks and buses,? 60.00,S18_2432,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10214,50,? 190.69,1,"? 9,534.50",26-01-2019,1298,shipped,vintage cars,? 168.00,S18_2795,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,large
10126,31,? 90.17,12,"? 2,795.27",28-05-2018,1584,shipped,vintage cars,? 101.00,S18_2949,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10126,46,? 73.70,14,"? 3,390.20",28-05-2018,1608,shipped,vintage cars,? 62.00,S18_2957,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10126,30,? 97.39,13,"? 2,921.70",28-05-2018,1658,shipped,vintage cars,? 104.00,S18_3136,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10177,23,? 159.81,9,"? 3,675.63",07-11-2018,1525,shipped,vintage cars,? 136.00,S18_3140,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,medium
10177,29,? 105.88,11,"? 3,070.52",07-11-2018,1601,shipped,trains,? 100.00,S18_3259,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,medium
10126,38,? 82.34,16,"? 3,128.92",28-05-2018,1807,shipped,vintage cars,? 99.00,S18_3320,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10177,35,? 74.60,8,"? 2,611.00",07-11-2018,1818,shipped,vintage cars,? 87.00,S18_4522,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,small
10126,50,? 141.66,5,"? 7,083.00",28-05-2018,2003,shipped,trucks and buses,? 121.00,S18_4600,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,large
10126,43,? 53.83,9,"? 2,314.69",28-05-2018,2030,shipped,vintage cars,? 50.00,S18_4668,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10348,29,? 245.20,6,"? 7,110.80",01-11-2019,1526,shipped,vintage cars,? 50.00,S18_4668,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,large
10214,20,? 34.19,3,? 683.80,26-01-2019,1986,shipped,vintage cars,? 33.00,S24_1937,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10177,50,? 121.66,7,"? 6,083.00",07-11-2018,2113,shipped,ships,? 122.00,S24_2011,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,medium
10214,49,? 47.94,2,"? 2,349.06",26-01-2019,2060,shipped,vintage cars,? 44.00,S24_2022,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10126,27,? 126.51,1,"? 3,415.77",28-05-2018,2321,shipped,trucks and buses,? 127.00,S24_2300,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10348,37,? 161.66,1,"? 5,981.42",01-11-2019,1818,shipped,trucks and buses,? 127.00,S24_2300,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10177,45,? 72.58,2,"? 3,266.10",07-11-2018,2337,shipped,vintage cars,? 88.00,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,medium
10214,44,? 34.88,5,"? 1,534.72",26-01-2019,2459,shipped,vintage cars,? 41.00,S24_3969,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10126,34,? 105.18,15,"? 3,576.12",28-05-2018,2742,shipped,vintage cars,? 97.00,S24_4258,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10348,39,? 50.31,2,"? 1,962.09",01-11-2019,2238,shipped,vintage cars,? 97.00,S24_4258,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10126,43,? 96.31,3,"? 4,141.33",28-05-2018,2814,shipped,trucks and buses,? 96.00,S32_1268,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10348,42,? 152.07,3,"? 6,386.94",01-11-2019,2311,shipped,trucks and buses,? 96.00,S32_1268,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10126,26,? 62.70,7,"? 1,630.20",28-05-2018,2943,shipped,trucks and buses,? 64.00,S32_3522,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10348,31,? 101.29,5,"? 3,139.99",01-11-2019,2439,shipped,trucks and buses,? 64.00,S32_3522,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10177,24,? 76.00,3,"? 1,824.00",07-11-2018,2962,shipped,ships,? 66.00,S700_1138,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,small
10177,31,? 88.34,10,"? 2,738.54",07-11-2018,3014,shipped,ships,? 86.00,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,small
10177,32,? 76.62,1,"? 2,451.84",07-11-2018,3091,shipped,ships,? 72.00,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,small
10126,45,? 102.16,6,"? 4,597.20",28-05-2018,3276,shipped,classic cars,? 101.00,S700_2824,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,medium
10348,32,? 82.83,7,"? 2,650.56",01-11-2019,2773,shipped,classic cars,? 101.00,S700_2824,"Corrida Auto Replicas, Ltd",91 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,small
10177,44,? 92.16,4,"? 4,055.04",07-11-2018,3194,shipped,ships,? 100.00,S700_3505,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,medium
10177,24,? 105.27,5,"? 2,526.48",07-11-2018,3220,shipped,ships,? 99.00,S700_3962,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,small
10177,40,? 50.23,6,"? 2,009.20",07-11-2018,3299,shipped,ships,? 54.00,S72_3212,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,small
10417,66,? 113.88,2,"? 7,516.08",13-05-2020,42,disputed,motorcycles,? 95.00,S10_1678,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,large
10424,50,? 240.02,6,"? 12,001.00",31-05-2020,50,in process,classic cars,? 214.00,S10_1949,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,large
10417,45,? 130.83,5,"? 5,887.35",13-05-2020,92,disputed,motorcycles,? 118.00,S10_2016,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10417,56,? 164.61,4,"? 9,218.16",13-05-2020,116,disputed,motorcycles,? 193.00,S10_4698,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,large
10350,26,? 75.47,5,"? 1,962.22",02-12-2019,299,shipped,classic cars,? 136.00,S10_4757,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10203,20,? 196.52,8,"? 3,930.40",02-12-2018,704,shipped,classic cars,? 194.00,S12_1099,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10153,20,? 245.20,11,"? 4,904.00",28-09-2018,790,shipped,classic cars,? 207.00,S12_1108,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10424,49,? 162.64,3,"? 7,969.36",31-05-2020,226,in process,trucks and buses,? 136.00,S12_1666,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,large
10417,21,? 164.18,1,"? 3,447.78",13-05-2020,268,disputed,motorcycles,? 150.00,S12_2823,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10104,34,? 175.25,1,"? 5,958.50",31-01-2018,1102,shipped,classic cars,? 151.00,S12_3148,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10153,42,? 128.42,12,"? 5,393.64",28-09-2018,866,shipped,classic cars,? 151.00,S12_3148,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10358,49,? 55.34,5,"? 2,711.66",10-12-2019,445,shipped,classic cars,? 151.00,S12_3148,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10203,20,? 112.74,6,"? 2,254.80",02-12-2018,829,shipped,classic cars,? 117.00,S12_3380,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10212,39,? 126.84,16,"? 4,946.76",16-01-2019,785,shipped,classic cars,? 117.00,S12_3380,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10153,49,? 143.61,10,"? 7,036.89",28-09-2018,915,shipped,classic cars,? 173.00,S12_3891,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,large
10203,44,? 82.99,9,"? 3,651.56",02-12-2018,879,shipped,classic cars,? 79.00,S12_3990,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10104,41,? 112.58,9,"? 4,615.78",31-01-2018,1201,shipped,trucks and buses,? 118.00,S12_4473,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10246,46,? 110.21,5,"? 5,069.66",05-05-2019,754,shipped,trucks and buses,? 118.00,S12_4473,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10358,42,? 64.16,9,"? 2,694.72",10-12-2019,545,shipped,trucks and buses,? 118.00,S12_4473,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10412,54,? 110.21,5,"? 5,951.34",03-05-2020,403,shipped,trucks and buses,? 118.00,S12_4473,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10203,47,? 110.55,5,"? 5,195.85",02-12-2018,930,shipped,classic cars,? 115.00,S12_4675,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10212,33,? 126.68,15,"? 4,180.44",16-01-2019,886,shipped,classic cars,? 115.00,S12_4675,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10424,54,? 133.00,5,"? 7,182.00",31-05-2020,427,in process,trucks and buses,? 116.00,S18_1097,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,large
10212,29,? 144.37,10,"? 4,186.73",16-01-2019,938,shipped,classic cars,? 141.00,S18_1129,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10205,36,? 103.77,2,"? 3,735.72",03-12-2018,1007,shipped,vintage cars,? 102.00,S18_1342,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10244,40,? 117.12,7,"? 4,684.80",29-04-2019,863,shipped,vintage cars,? 102.00,S18_1342,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10380,27,? 93.16,13,"? 2,515.32",16-02-2020,581,shipped,vintage cars,? 102.00,S18_1342,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10205,48,? 63.61,1,"? 3,053.28",03-12-2018,1031,shipped,vintage cars,? 53.00,S18_1367,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10244,20,? 58.22,6,"? 1,164.40",29-04-2019,887,shipped,vintage cars,? 53.00,S18_1367,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10212,38,? 118.22,6,"? 4,492.36",16-01-2019,1012,shipped,classic cars,? 124.00,S18_1589,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10311,29,? 100.80,9,"? 2,923.20",16-10-2019,747,shipped,classic cars,? 124.00,S18_1589,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10378,34,? 42.64,5,"? 1,449.76",10-02-2020,635,shipped,classic cars,? 124.00,S18_1589,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10262,49,? 134.04,9,"? 6,567.96",24-06-2019,881,cancelled,planes,? 157.00,S18_1662,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10386,25,? 54.57,7,"? 1,364.25",01-03-2020,640,resolved,planes,? 157.00,S18_1662,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10379,39,? 138.45,2,"? 5,399.55",10-02-2020,682,shipped,vintage cars,? 170.00,S18_1749,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10203,45,? 85.47,4,"? 3,846.15",02-12-2018,1127,shipped,classic cars,? 77.00,S18_1889,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10212,20,? 66.99,14,"? 1,339.80",16-01-2019,1083,shipped,classic cars,? 77.00,S18_1889,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10212,41,? 118.07,9,"? 4,840.87",16-01-2019,1109,shipped,classic cars,? 142.00,S18_1984,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10104,24,? 144.08,8,"? 3,457.92",31-01-2018,1477,shipped,classic cars,? 163.00,S18_2238,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10246,40,? 163.73,4,"? 6,549.20",05-05-2019,1030,shipped,classic cars,? 163.00,S18_2238,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10358,20,? 121.40,10,"? 2,428.00",10-12-2019,821,shipped,classic cars,? 163.00,S18_2238,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10412,41,? 163.73,4,"? 6,712.93",03-05-2020,679,shipped,classic cars,? 163.00,S18_2238,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10379,27,? 49.30,1,"? 1,331.10",10-02-2020,782,shipped,vintage cars,? 60.00,S18_2248,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10104,29,? 130.09,12,"? 3,772.61",31-01-2018,1525,shipped,trucks and buses,? 122.00,S18_2319,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10246,22,? 98.18,8,"? 2,159.96",05-05-2019,1077,shipped,trucks and buses,? 122.00,S18_2319,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10358,20,? 36.42,11,? 728.40,10-12-2019,868,shipped,trucks and buses,? 122.00,S18_2319,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
10383,27,? 142.37,11,"? 3,843.99",22-02-2020,796,shipped,trucks and buses,? 122.00,S18_2319,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10412,56,? 98.18,8,"? 5,498.08",03-05-2020,726,shipped,trucks and buses,? 122.00,S18_2319,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10380,40,? 123.29,10,"? 4,931.60",16-02-2020,825,shipped,vintage cars,? 127.00,S18_2325,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,medium
10246,30,? 61.99,11,"? 1,859.70",05-05-2019,1128,shipped,trucks and buses,? 60.00,S18_2432,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,small
